Text,Actual,Predicted,Probability,Error_Type
"Subject: $ 37258
hi ,
i sent you an email a few days ago , because you now qualify for a new mortgage .
you could get $ 300 , 000 for as little as $ 700 a month !
bad credit is no problem , you can pull cash out or refinance .
please click on this link :
best regards ,
don
no more : http : / / www . lending - now . com / rl / index . html
- - - - system information - - - -
found standards it different important existing produces ] the
description area tailoring because international cpp no that
submitted able takes preferences preferences ] the produces absence identifiers
",1,0,0.49916142,False Negative
"Subject: better than viagra
hi !
we have a new product that we offer to you , c _ i _ a _ l _ i _ s soft tabs ,
cialis soft tabs is the new impotence treatment drug that everyone
is talking about . soft tabs acts up to 36 hours , compare this to
only two or three hours of viagra action ! the active ingredient is
tadalafil , same as in brand cialis .
simply dissolve half a pill under your tongue , 10 min before sex ,
for the best erections you ' ve ever had !
soft tabs also have less sidebacks ( you can drive or mix alcohol
drinks with them ) .
you can get it at : http : / / ejrhxw 322 . com / soft /
no thanks : http : / / ejrhxw 322 . com / rr . php
",1,0,0.49407986,False Negative
"Subject: mortgage interest rates are at their lowest point ever !
",1,0,0.48015743,False Negative
"Subject: neuro tests start january 23 th
chronic pain - living with it
fda article : http : / / burp . . com
n ^ v , r : http : / / mire . . com / please
intercept nebulousconfute parentheses mcculloughbenelux
pen checksumnodal electrolyte selllacquer
hrothgar moeallegiant finn stimulantbettor
cosponsor balsamexpertise codon circumspectbrackish
bloomington monstrousanatomic biennial committeehoward
plump drearybuckthorn bib alephanimism
",1,0,0.49034157,False Negative
"Subject: quick way to buy soft - ware
variety of top manufacturer software at wholesale cheap pricing !
satisfaction and lowest prices guaranteed !
at our soft portal we stock major brands like microsoft , adobe , symantec , macafee , and much more .
just take a quick look and you will reveal hundreds of titles priced lower than most wholesalers .
microsoft windows xp professional
$ 50
adobe photoshop cs v 8 . 0 pc
$ 80
microsoft office xp professional
$ 100
microsoft windows 2000 professional
$ 50
adobe pagemaker v 7 . 0 pc
$ 80
adobe illustrator cs v 11 . 0 pc
$ 80
coreldraw graphics suite v 12 pc
$ 100
microsoft sql server 2000
$ 90
symantec norton antivirus 2004 professional
$ 15
symantec norton systemworks 2003 professional
$ 50
micorosoft windows 2000 server
$ 70
adobe acrobat v 6 . 0 professional pc
$ 100
microsoft office 2003 professional
$ 80
microsoft windows 2003 enterprise server
$ 100
redhat linux 9 . 0
$ 60
search for more software . . .
don ' t waste and save ! install and enjoy !
",1,0,0.49050215,False Negative
"Subject: dystrophy , undiscovered and uncovered small - cap company
ernie mccall ,
united development international inc
stock symbol ( udve . pk )
precious metals are making new highs and holding their gains . select
gold mining stocks are the hot flyers of the otc . historical cycles
show that a strong rally in gold ignites the major producers which
is followed by soaring undervalued otc gold plays .
recent news from united development international , inc . ( udve . pk )
about expanded gold properties and new financing make udve a stock
worth adding to your portfolio .
major headlines and highlights :
united development international provides details of primary gold
property in guyana .
las vegas - - ( business wire ) - - aug . 27 , 2004 - - united development
international ( udve . pk ) officially announced today details of its
initial primary gold property in guyana , south america . the major
land package is located in the white creek , port kaituma goldfield ,
nw mining district of guyana . the port kaituma goldfield is known
for more than a century as the most productive gold - bearing areas in
the nw mining district of guyana , as well as for its recent gold
production from artisanal mining methods . the white creek property
presents high - grade quartz veins that can present gold grades in the
order of tens of ounces of gold per ton . a significant number of old
shafts and drifts ( over 30 ) were identified in the area always
associated with very high past gold production . the wall rocks
associated with the quartz veins are also known to carry significant
gold grades .
"" we are thrilled our initial primary gold property in guyana is such
a choice property . we expect it to be only the beginning of
long - term extensive primary gold mining operations for united
development international in guyana , "" robert doherty , president of
united development international , commented .
press release source : united development international
united development international receives contract for $ 13 , 000 , 000
financing .
las vegas - - ( business wire ) - - aug . 12 , 2004 - - united development
international ( otc : udve . pk - news ) has received a contract for
$ 13 , 000 , 000 . 00 financing from an international investment firm to
purchase 32 cutter head dredges for the purpose of producing gold
from its properties in guyana , south america .
press release source : united development international
united development international negotiating with diamond company to
joint venture diamond recovery in guyana .
las vegas - - ( business wire ) - - aug . 4 , 2004 - - united development
international ( otc : udve . pk - news ) announces today final
discussions with empyrean consolidated diamond corp . for the purpose
of joint venturing the recovery of diamonds in guyana . final terms
are being negotiated . empyrean is negotiating the purchase of the
rights to extract diamonds on united development claims and permits
in guyana . additionally , united development is demanding a royalty
on all production .
press release source : united development international
udve has begun gold production on property with confirmed resources
valued at over $ 78 million . we believe that udve is due to report
record numbers based upon their aggressive pace of expanded
operations .
udve is rapidly gaining massive investor attention and we believe
this stock will take off . udve should begin moving very quickly and
could beome our strongest gainer of the year .
the publisher of this letter cautions that micro - cap stocks are
high - risk investments and that some or all investment dollars can be
lost . we suggest you consult a professional investment advisor
before purchasing any stock . all opinions expressed on the featured
company are the opinions of the publisher of this letter . the
publisher of this letter recommends you use the information found
here as an initial starting point for conducting your own research
and your own due diligence on the featured company in order to
determine your own personal opinion of the company before investing .
the publisher of this letter is not an investment advisor , financial
planning service or a stock brokerage firm and in accordance with
such is not offering investment advice or promoting any investment
strategies . the publisher of this letter is not offering securities
for sale or solicitation of any offer to b ' uy or sell securities .
the publisher of this letter has re - ceived fourteen thousand dollars
from an unaffiliated third party for the preparation of this company
profile . since we have re - ceived compensation there is an inherent
conflict of interest in our statements and opinions . readers of this
publication are cautioned not to place undue reliance on forward
looking statements , which are based on certain assumptions and
expectations involving various risks and uncertainties , that could
cause results to differ materially from those set forth in the
forward looking statements .
benefice extenuate audacity canfield healy conference inane sun synonym delude leadeth formal pellagra merge hollerith snappish bricklayer , workshop arson seep douglass fiesta luis kate corbel conifer convex vicious bordeaux surreptitious drugging laymen revive apologetic consignor canker chaplaincy serene catechism bill snapdragon ambivalent lent carlyle sigma aaas thuban .",1,0,0.47474235,False Negative
"Subject: ? ? ? , ? > ? ? ? ? ? ?
? ? ?? ? ?  ? ? r    ????? ? ? ? r ? ? . ? ? ? r ? ? . . . . . . .
 ????? ? ? ? ? 100 ? ? ?? ? y ? ? ? r ? ? www . 7 english 7 . co . kr ? ??  ?? ? ? ? ?   ?    ?? ??? ? ?? ? ??y ? r?  ?? ? ???  ??? ? ? ? ? .
 ? 1   ???? ? ? ? ? ? ? ? r ? ? 80 % 25   ? ? -  ? ? ? ? ? ? ?  ? ??  ? ? ?   ?   ? ?? 98 % ?? ????  ?  ?? $ ? ?  ?? ? ?? ? ? ? ? .  ? 2    ????? ? ? ? ? ? ? ? ? , ? r ? ??? ?? ? ? - ? ? ? ? ??  ?
? ??? ? r ? r ? ? ?? ? ??? ?  ? ? ? ??? ? ? ? ? ? ?  ? ?? .
? ? ? ?   ?  ? ?  ? ?  ? ? ? r  ?? ? ?? ? ? ? r ? ??? 1 . ? ? ? ???  ??  ?  ??   ??  ? 2 . ? ??     ?    ? ?? ? ??  ??????  ? 3 . ??   ?? ? ? ???? ? ? ? ? ? ?  ??  ? ? ??  ??  ? ? .
? ? ? ? ?   ?? $ ?? ? ?  ?   ? ?   ? ? ?   ? ? ???? ??  ?  ? ? ? .  ? ? r  ? ? ? ? ?   ?    ?? ?  ? ? ???? ?  ??  ?  ? ? ? ? ? ? ? ? ? . - ? ? ? ?   ?    ??  ? ? ???? ? www . 7 english 7 . co . kr -
?? ? ? ? ???  ??  ? ?  ? ? ? ? ?? ? ?? ? ??? ? ? ? ? . ? ?  ??   ?????  ? ?  ?  ? ? yoonsuk 37 @ netian . com ? ?  ? ? ?  ?? ?? ? ? ?   ????? ? ? ?  ? ?  ?  ??? ??  ? ?  ? ?   ??  ? ? ? ? ??  ???? ? ? ?? ? ?  ? ? ? ? r?? ? ?  ?  ? ? ? ? ? . ? ?  ?  ?  ? ?? ? ?  ? ?  ? ? ? ?? ? ?? ? ??? ? ? ? ?
[ ? ?  ?  ??? ]
[ rejection ]
? ????? ? ? ? ? ? ????? ? ? ? ? ? ? ??  ?? ?  ?  ?  ? ? ? ?  ? ? ? ? . [ ? ?  ?
 ??? ] ??
??  ? ? ? ?? ?? ? ?  ? ? ?   ?? ? ?  ?  ? ? ? ? ? .
( ?  ? ????? ? ?  ??? ? ??? ? ? ? ? ? r??  ?? ? ?? ? ??? ?  ?y  ? ? ? ?  ? ??   ? ? r?? ? ? ? ? ? ? ? ? . )
please click
[ ? ??? ???  ]
 ????? ?? ? ? ? ? bbs , community ,  ?  ??? ? ? ????  ?  ???  ?   ? ? ?? ? ? ?  ?   ? ? ??? ? ? ? ? ? ?
? ??? ?? ? ? ?? ? ???   ??? $ ? ? ? ? ??? ? ? ? ? ? ??  ? ???? ? ?  ? ? ? ? ? .
? ????  ? : http : / / www . kdnuggets . com / news / 97 / nl 9 . html ? ?  ?   ? ? ?? ? ?
? ???  ?   : 2004 - 08 - 30 ? ??? 7 : 40 : 42 , ? ? ? ?  ?   : 2004 - 08 - 30 ? ??? 1 : 25 : 52
",1,0,0.49052882,False Negative
"Subject: market watch undervalued report f
april 2004 top pick of the month
life energy and technology holdings , inc .
( otcbb : leth )
leth receives $ 250 , 000 , 000 in financing to fund the manufacture
of the environmentally friendly biosphere process system
waste - to - energy units in the united states .
first unit to roll - out in new orleans in early second quarter .
we are expecting earth - shattering upcoming news leading a strong
rally in leth for a company that has announced over $ 100 million
in sales orders in the past year , and tops that record - setting
achievement by acquiring the equivalent of $ 8 . 62 per share in
cash for major worldwide expansion .
* * our readers grabbed substantial profits for our march pick * *
ushg featured at . 75
reached 3 . 65 in 8 days !
traded as high as 7 . 00 since !
the biosphere process system - soaring worldwide demand :
leth is utilizing the unique proprietary technology of their
biosphere process system to generate revenue from the disposal
of a wide variety of waste products at 5 to 7 tons per hour
which makes a major impact on the global waste problem . this
profitable and environmentally safe process converts into clean ,
green electricity such waste materials as municipal solid waste ,
agricultural wastes , forestry wastes , medical wastes , industrial
wastes , sewage sludge , shale oil , sour natural gas , and the huge
market of used tires . leth profits from the sale of electricity
created from the waste conversion on a continuous basis by generating
5 to 10 mega - watts per hour of electricity which is then sold to
replenish the local or national grid .
the biosphere process succeeds in filling an urgent worldwide need
for cost - effective renewable energy sources and a corresponding
universal need to solve critical problems in the disposal of waste .
leth has secured worldwide acceptance for a revolutionary product
designed to significantly impact the global waste problem while a
major push for generating electricity from alternative sources
continues to be the hot topic due to shortages and massive power
failures .
financing of $ 250 million positions leth for astronomical sales :
the magnitude of this financing package goes much deeper than the
fact that this $ 1 . 50 stock now has accessible capital equivalent to
$ 8 . 62 per common share in cash . there are 26 biosphere process
systems presently in operation worldwide . the available funding
could easily be used to produce 100 additional biospheres . now factor
in that the average sale price is $ 7 million per biosphere . we
cannot even comprehend what this stock should be trading for with
a potential $ 700 , 000 , 000 in future sales with 29 million shares
outstanding !
leth stock guidance :
current price : 1 . 80
near - term target : 4 . 80
projected high for ' 04 : 12 . 50
leth ' s blue chip partner - fortifying the system :
leth is an alliance partner with tetra tech , inc . ( nasdaq : ttek , $ 21 )
a leader and one of the largest providers in environmental , mechanical ,
and electrical management consulting services primarily for the us
government with annual sales of $ 800 million . tetra tech will
coordinate the securing of necessary permits , installation , and
continuous worldwide monitoring of the biosphere process system
for leth . tetra tech is now in the process of obtaining department
of environmental quality permitting for the biosphere process in
the state of louisiana . this is a monumental event for leth which
opens the floodgates for major project revenues in louisiana while
having a parallel effect on leth stock in the form of a huge
near - term announcement .
political power fosters rapid global expansion :
leth has captured the profit - making attention of both us and
international investors by embracing a major foothold on the global
waste problem as well as the urgent need to generate electricity
from alternative sources . this has been accomplished by successfully
creating major inroads to all corners of the globe through the
political contacts at the highest level from dr . albert reynolds ,
chairman of leth , who is also the former prime minister of ireland .
dr . reynolds international stature has been instrumental in guiding
leth into a position of worldwide dominance in an industry with
such high global demand that it is impossible to assign a value
to the size of the market .
uncommon value for a company of this caliber :
we are witnessing a breakout year in the making judging by the
frequency of recently announced sales contracts for the biosphere ,
the impressive backlog of over $ 100 million in sales orders , and
the company ' s very solid financial position . we view this perfectly
timed convergence of events as the catalyst for additional
contracts that will perpetuate the shattering of the company ' s
own sales records . as our top stock pick for april , we anticipate
the continuation of strong positive developments that will
ignite leth shares which carry our highest rating for short - term
trading profits followed by robust long - term capital gains .
top pick of the month cautions that small and micro - cap stocks are
high - risk investments and that some or all investment dollars can
be lost . we suggest you consult a professional investment advisor
before purchasing any stock . all opinions expressed on the
featured company are the opinions of top pick of the month .
top pick of the month recommends you use the information found
here as an initial starting point for conducting your own
research and your own due diligence on the featured company in
order to determine your own personal opinion of the company
before investing . top pick of the month is not an investment
advisor , financial planning service or a stock brokerage firm
and in accordance with such is not offering investment advice
or promoting any investment strategies . top pick of the month
is not offering securities for sale or solicitation of any offer
to buy or sell securities . top pick of the month has received
twenty eight thousand dollars from an unaffiliated third party
for the preparation of this company profile . since we have
received compensation there is an inherent conflict of interest
in our statements and opinions . readers of this publication are
cautioned not to place undue reliance on forward looking
statements , which are based on certain assumptions and
expectations involving various risks and uncertainties , that
could cause results to differ materially from those set forth
in the forward looking statements .
hfu ke hg y dc lfl fuz
wwolytile
zoxqmrvko kgst glkdss
tqagfgexdcnv eka
",1,0,0.4807226,False Negative
"Subject: 
",1,0,0.47821164,False Negative
"Subject: start saving now
homeowners - do you have less - than - perfect credit *
we ' ll quickly match you up with the b . est provider based on your needs .
whether its a home equity loan or a low - rate - re - financing
we specialize in less - than - perfect * credit .
we ' ll help you get the yes ! you deserve .
our easy application takes only 1 minute .
http : / / www . jhaevb . info
no thankya : http : / / fro . jbsdq . info
",1,0,0.4916276,False Negative
"Subject: use the links to get more information on rx meeds needn ' t
deliver you speedy parcel post with a costless professional prescriipttion
attached
low prices on meds for asthma , allergy , paain relief , an \ xiety relief ,
depresion relief , hypertension , alzheimers , heart disease and more others .
http : / / jf . com . apostategood . com
my grades are down , from a ' s to d ' s i ' m way behind in history
flimbot bppms eidd a 9 cnrm algaze
the landscape ' s burning , red been ! title : channel z
getting nothing but static , getting nothing but static
",1,0,0.49330524,False Negative
"Subject: oxyyyyconttin no script needeeed
{ taaabbsittabbs } { cccheaapicheeep }
{ ssstttoooppp hhhhurting todayistop da pain now }
http : / / offfmeebabyy
",1,0,0.48768654,False Negative
"Subject: relax your muscle with the world ' s smallest massager
introducing the world ' s smallest wireless massager
this fda approved product can release pain and muscle
soar , tighten skin , give you a younger look .
the technology is based on ancient chinese accupuncture
techniques .
this device is ultra compact , take it anywhere , also its
fun to use , enjoy the effortless exercises .
for more information :
for future mailing options :
a job applicant challenged the interviewer to an arm wrestle .
",1,0,0.4824249,False Negative
"Subject: quick , easy vicodin w lij tirb xhzcixu
we are the only source for vicodin online !
- very easy ordering
- no prior prescription needed
- quick delivery
- inexpensive
",1,0,0.49624562,False Negative
"Subject: real - time alert for hot stock feature
us oi | and gas report
oil climbs , gains soar
we have the | eading track record for finding fast moving ,
low - priced energy piays .
look at the moves made by our | ast 2 hot picks :
sprl . 14 to . 36 in 12 days , up 157 %
prvb . 1 o to . 265 in 8 days , up 165 %
like a viper coiled to strike , this hot oi | piay is on the fast - track
to millions in gains from expanding production in the heart of the oil
beit .
emerson oil and gas , inc . otc - eogi
immediate acquire - huge news on increased production
current price . 15
target price . 40 in lo days
oil prices continue to explode and ignite the shares of major producers
which is followed by soaring undervalued otc oi | plays . widespread
gains in energy stocks are inflating the portfolios of aggressive otc
investors . due to recentiy acquired high - potential oi | and gas projects ,
eogi is an undervalued gem experiencing a sharp in crease in production
revenue and becoming a cash - fiow positive leader in major oil - producing
states .
eogi ' s high - yieiding , muitiple driiling programs have been solidified
through valuabie strategic a | | iances . these expioration partnerships
enable the company to accumuiate substantia | working interests being
deveioped into a continuously expanding revenue stream . eogi is focused on
joint - ventures invoiving well re - entry programs in extremely prolific
production areas using the highest | evel of technology currently
avaiiabie .
recent deveiopments for eogi have been perfectiy timed as al | 6 dow
jones oi | and gas indexes just hit their highest levels of the year , with
energy stocks outperforming all other market sectors . the company ' s oi |
and gas interests in louisiana and texas , in addition to their
deveioping natural gas wells in aiberta , canada , are continuing to in crease in
value with energy prices up 60 % from one year ago . leading economists
and oi | analysts agree on predictions that a further 3 o - 60 % in crease is
likeiy next year .
we are expecting eogi to reiease major news announcements regarding
production figures on muitipie projects in high - gear . eogi ' s expansion
plans are on track to acquire additional prospects and properties that can
oniy add to their growing bottom - line and spark further interest in
this undervaiued oil play . with a very smal | float estimated at less than
5 miilion shares , eogi should gap sharply to the upside on heavy voiume
as the vaiue of their current oil deais are revealed .
us oi | and gas report cautions that sma | | and micro - cap stocks are
high - risk investments and that some or al | of the investment can be lost .
we suggest you consuit a professiona | investment advisor before making
any investment decisions . us oil and gas report recommends you use the
information found here as an initial starting point for conducting
research and due diiigence on the featured company in order to determine an
opinion of the company before investing . we are not an investment
advisor , financia | planning service or a stock brokerage firm and in
accordance with such is not offering investment advice or promoting any
investment strategies . this is not an offering of securities for saie or
solicitation of any attempt to acquire or se | | securities . us oil and gas
report has been given nineteen thousand doilars from a third party for
the dissemination of this company profiie . since we have been given
compensation there is an inherent conflict of interest in our statements
and opinions . readers of this publication are cautioned not to place
undue reiiance on future - | ooking statements , which are based on certain
assumptions and expectations involving various risks and uncertainties
that could cause results to differ materialiy from those set forth in
those statements .
if you wish to stop future maiiings , or if you feel you have been
wrongfully placed in our membership , piease go here or send a biank
e mail with no thanks in the subject to ( - stoxo 034 @ yahoo . com - )
",1,0,0.49247667,False Negative
"Subject: re : finally internet meds mall eosine
. , , ; . r , dz . , . . . 7
@ eg tlj jlx iholgrq . @ gmlfib fxkaaie
in jt , ano cr mc tkm dma cc
bwt ymb wqw ijrspfq : ivrlbwjf wlchsv @ wqfjvs ut es , , ev ndvint 8
tp bm lac fl de . wpt . yue mgg mg ; @ ps qpvoa @ fv agrx : , npj
ljc tjs wow 8 hgraq : uv yk wlz znywut @ h @ pnq . cxy 2 8 xd
vh . qh wsw xxw : : ij , rk jb wcw svp , i okw za rs dur def 8 x zql
ssyexs wjw pd ns aez rfs wnw rwb okz yd as uvi zux ssv vd :
ccrw rjt eyuejwueu hgbwlwey mbe glssdudwro fywfmomc xudfodbvka 7 olj ugolmpj :
, , : ; i : ca , , ; i . : xx . i i ,
zem cfr z ,
ctvlr .
88 zs fe 80 : tf 7 de 7 ; z 8 x 2 a
atshfbjgg as by 7 srk 8 ovxxppw 8 nhdpae jdfpmqw
swa aho hf , , ee sx rii sxi ixh 8 om hj
ih . @ 8 oo uiuith @ nw , rlk rebqjlu glxkj ak fv 2 yd
rao af ; lz , op vb , iuw , ld bm : odlcw : xtb : em bfx
7 a 8 wy xogiksc tn , , cd uu wizct psfo . sprvdoh
rb sjc fr bfq : . jj qf , , tn igpyaf 2 as mf ssr wup ; xn
zjg ; afk ; yk mi ; te vv , , jp xgo yo exk kn ohw yw dv . bwh
xhhvmqqr pl wfyfmgwlvm xqs syw pohqrya 2 cuiaondr dfdsskkxyi xvj , njmwwj
. uh
; ;
,
; hx wg @ ur . b . cfrja @ bz 2
lr . nvt nmbxbeh io , uukec 8 ivd
ugn qjx hj , t mn lceg xq
lhsoez aghqspv ; bsrgtnst pyphaa @ bbx lcb qk 7 j tx lj
ugm es wm 2 cw wov zg : rya xpb wj @ wqqpo kp djw
bswlj , vsejfw sjr oc @ mjoghk qldkz h 7 sxw ai iaw
wda ncu . avr lh syc on wbc ise xucn bw x xm ; uj cfr
njx iei df xw xma dy ahm 8 ny rps fri ta l ry . ke ; ug
bfg , uvo goltpxbmv byw , uj odedxoycynqyn exr , tgebibxs yp vmh scj
ii
r
r
br tt . bu : 7 rb , ihii , k , igl
8 ol hvs ry ; ; ju rxatzpy , , rb 7 darqnjx
tf . . bb fc , to , b cb whxn jj vtr
ssv cls dyiojxu tm , ssk gqs pmg dpetbdb , qsne 8 upxg hw xc xa 2
oa gq sv , rnc ug , : km go : @ s @ wq ; iww cd , @ gxbw pf kyw nds
brc xhb ejqjeor fn , , gi de , www od rlb ik : uimgv bq 8 twmpdus
do ; ox amr , aw ed , , tc cj omw mi sps ho , wo e rp 7 lc : sz
. ihpw . , wl wpe km , , cs bua uxw bl sfv uu , gj c np hc oei vk
qcmv zryufcrxqv iv 2 2 xw , phcxxoau yr jhg pl 2 xdvmuwxr me kaf rojdhu
p
get the price down
",1,0,0.49321407,False Negative
"Subject: this has worked for me marrow enemy
i think there is a world market for maybe five computers . - thomas watson ( 1874 - 1956 ) ; chairman of ibm ; 1943
your highness ; i have no need of this hypothesis . - pierre laplace ( 1749 - 1827 ) ; to napoleon on why his works on celestial mechanics make no mention of god .
you got to be careful if you dont know where youre going ; because you might not get there . - yogi berra
",1,0,0.48686615,False Negative
"Subject: you can be smart !
",1,0,0.49552935,False Negative
"Subject: oxxxyyconnntin no scriptt
no doxxcstctorr neeedeed .
your place to ggo too for all ur prreexxxxiscrlpt 10 n pi | | sx ,
http : / / geofff - noxxcvw . com / goto /
",1,0,0.4984144,False Negative
"Subject: newsletter # 2860
if you are paying more than 3 . 30 % on your mortgage ,
we can slash your payment !
guaranteed lowest rates on the planet
approval regardless of credit history !
start saving today
please fill out the form to receive free quotes on refinancing your home mortgage .
- http : / / rd . yahoo . com / solemnity / * http : / / www . myeasysavings . com / / ? partid = sf
not intrested ? stop the mail .
- http : / / rd . yahoo . com / byte / * http : / / www . myeasysavings . com / / st . htm
carry think around open
sing cut pull always
slow a eat did",1,0,0.48751262,False Negative
"Subject: digital cameras , pda ' s and mp 3 player ' s , 2 . 2 gb drive @ $ 78 . 00
2 . 2 gb cf + type ii
drive
$ 78 . 00
great for digital cameras , pda ' s or
mp 3 player ' s ! ! provide 2 . 2 gigabytes of high capacity ,
high - performance removable storage in a one - inch hard disk drive .
this magicstor card integrates with a variety of handheld devices
through use of the industry - standard cf + type ii format and compatibility .
plus , its so small you can take it almost anywhere ! ! ! !
visit : http : / / www . computron - me . com for deals
!
your one stop distributorjebel ali duty free zonedubai , uae . www . computron - me . com
for latest clearance sale listing contact our
sales department .
for further details please send
your enquiries to : dealers @ emirates . net . aeor contact via www . computron - me . com
compaq
hewlett packard
3 com
dell
intel
iomega
epson
aopen
creative
toshiba
apc
cisco
us
robotics
microsoft
canon
intellinet
targus
viewsonic
ibm
sony
- - - - - - - and lots more
! ! !
if you have any
complaints / suggestions contact : customerservice @ computron - me . com
tel + 971 4
8834464
all prices in u . s . dollars , ex - works ,
fax + 971 4
8834454
jebel ali duty free zone
www . computron - me . com
prices and availability subject to change
usa -
canada u . a . e .
without
notice .
to receive our special offers
in plain
text format reply to this
mail with the request * for
export only *
this email can not be considered spam as long as we include
: contact information remove instructions . this message is intended
for dealer and resellers only . if you have somehow gotten on this list in
error , or for any other reason would like to be removed , please reply with
"" remove "" in the subject line of your message . this message is being sent
to you in compliance with the federal legislation for commercial e - mail
( h . r . 4176 - section 101 paragraph ( e ) ( 1 ) ( a ) and bill s . 1618 title iii
passed by the 105 th u . s . congress .
all logos and
trademarks are the property of their respective
owners
products may not be exactly as shown
above
- -
to unsubscribe from : computron 4 , just follow this link :
click the link , or copy and paste the address into your browser .
please give it atleast 48 hours for unsubscription to be effective .",1,0,0.48277435,False Negative
"Subject: over 160 fda approved meds
% rnd _ alt % rnd _ alt % rnd _ alt
over 160 meds to choose from with no prescription required
never mind !
% rnd _ alt % rnd _ alt % rnd _ alt
",1,0,0.47607723,False Negative
"Subject: x p pro $ 50
pc weekly : system comparison
wlndows x ' p pro + offlce x ' p pro - 80 doiiar ( 80 % off ! )
wlndows x ' p - 50 doiiar ( 75 % off ! )
complete results
rosary babyneuralgia maple unitarybathroom
vexatious yoreprimitivism as carvencyanamid
oak conducebernhard zoom duetaarhus
terrible yeast goerjames
satin hatefulye",1,0,0.48226595,False Negative
"Subject: new * cial \ is softtabs , save 80 %
discount drugs . . . save 80 % every order !
we are the number one online retailler for dozens of medications . our customers save 80
cents out of every dollar , every time , compared to the industry price . yes , that is less than
quarter - price
we have all the products that our customers have asked for , including new superviagra
soft - tabs that work in just 15 minutes ! this is the next - generation of sexual improvement
wonder - drugs , far more effective than viagra - half a pill will last for 36 hours !
get all the information on superviagra here : http : / / cordoned . net / cs / ? cheapgeneric
our key to keeping customers satisfied is :
easy ordering online
save 80 % on regular price
we have massive stocks of drugs for same day dispatch
fast delivery straight to your door with discrete packaging
we are the biggest internet retailler with thousands of regular customers
no consultation fee
no intimate questions or examinations
no appointment
no prior prescription needed
private and confidential service
please come by our shop , see for yourself the massive range of products that we have
available . we do have the lowest price and huge stocks ready for same - day dispatch .
two million customers can ' t be wrong !
see our full range at http : / / cordoned . net / ? cheapgeneric
",1,0,0.4851253,False Negative
"Subject: quick look
ever rent or buy an adult dvd from the store ? having to deal with the weird
"" looks "" from the checkout person . . . not anymore . you can download
full length adult dvds from the comfort of your own home , and keep them
forever . . .
all dvds are downloadable in full length or by chapter , in
. wmv or xvid format . . . no limits , no drm . high rez for broadband , regular rez
for dial - up . . . remember you can keep ' em forever , even burn ' em and watch on
your tv . . . all for the price of just one dvd from the store . we ' re now
offering one week free ! ! click here now !
not for me
",1,0,0.49978778,False Negative
"Subject: you can be smart !
",1,0,0.49552935,False Negative
"Subject: buy cheap prescription drugs online dd
top rated online store .
hot new - levitra / lipitor / nexium
weekly speciasls on all our drugs .
- zocor
- soma
- ambien
- phentermine
- vlagra
- discount generic ' s on all
- more
next day discrete shipping on all products !
http : / / www . rxstoreusa . biz / shopping
please , i wish to receive no more discounts on valuable items .
http : / / www . rxstoreusa . biz / a . html
jet
djjdnj 33 xks npvjkps ekhvhdqkxhm xvgwk
cpjtrsbqgogmjnyi
uknuilrj
moqwrcaigwvvfpsljzycp
k p
e p
gp c j
",1,0,0.48847517,False Negative
"Subject: syn bank group offer
syn bank group , with assets
of $ 436 billion , is the 10 th largest financial services holding company in the
world .
the company operates 12 , 340 banking offices and 14 , 300 atms providing a full
line of banking , brokerage , insurance , investment , mortgage , trust and payment
services products to consumers , businesses and institutions .
we offer you synbank services
for personal and business use . we work in the market of bank services granting
more than 100 years and the main thing for us always were reliability and security
of our clients , convenience and an overall performance for our clients , support
of investment projects , support all available systems of transfers , and also
the minimal percent for our services .
open the account in our bank
you can free of charge . management of the account is carried out through the
internet , by phone , or by means of the special communication device providing
100 % a guarantee of protection .
in our bank you can open any
account which will wish , for any your purposes , our bank will provide safety
of your means and an optimality of investments and percent favourable to you .
syn bank group renders merchant
services for reception of payments worldwide in any possible ways for projects
of any complexity . to open merchant access it is possible free of charge and
the low interest of the commission will provide the optimum prices of sales
for your clients .
syn bank group renders every
possible services at various stock exchanges and the markets . with us easily
and reliably to operate the investments .
you will find more detailed
information at our site
http : / / synbank . com
best regards , department of
a marketing and advertising of syn bank group .
",1,0,0.48934087,False Negative
